id,name,rarity,type,nation,icon_url
150600,푸보의 완벽한 계획,SR,기타,ROC,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150600.webp
150620,티아라 프레페리타,SR,기타,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150620.webp
150640,튤리퍼 꽃다발,SR,기타,HNLMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150640.webp
150660,나의 보물 고래,SR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150660.webp
150680,그랑샤인,SSR,기타,YUMIA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150680.webp
150700,슈피리어 그리모어,SSR,기타,YUMIA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150700.webp
150720,엔데 미티어,SSR,기타,YUMIA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150720.webp
150740,패너시어 스피어,SSR,기타,YUMIA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150740.webp
150760,지옥의 큐브,SSR,기타,YUMIA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150760.webp
150780,천상의 천구의,SSR,기타,YUMIA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150780.webp
150800,플라미,SSR,기타,YUMIA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150800.webp
150820,사쿠라 엠파이어의 초대장,SR,기타,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150820.webp
150840,자유 군도 초대장,SR,기타,MOT,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150840.webp
150860,미카엘,SSR,기타,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150860.webp
150880,세피라,SSR,기타,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150880.webp
150900,거대 주먹밥,SSR,기타,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150900.webp
150920,미스터리 아쿠아,SR,기타,USS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150920.webp
150940,감독의 각본,SR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150940.webp
150960,옥션 초대장,SR,기타,ROC,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150960.webp
150980,나비와 대나무의 유희,SR,기타,ROC,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150980.webp
151000,나비와 매화의 유희,SR,기타,ROC,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/151000.webp
151020,더 유람자,SSR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/151020.webp
151040,시스템 지명수배,SR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/151040.webp
151060,제로 프로토콜 키,SSR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/151060.webp
151080,치라이 데코 펜,SSR,기타,DOA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/151080.webp
151100,그라비아 패널,SSR,기타,DOA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/151100.webp
151120,행복의 클로버,SSR,기타,DOA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/151120.webp
151140,심판호 기동키,SR,기타,MNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/151140.webp
151160,선체 개량 설계안,SSR,기타,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/800.webp
151180,개그 담당,SR,기타,FR,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/151180.webp
