id,shipgirl,skin,tag,category,shipyard_url
102274,마블헤드,비오는 날의 우연한 만남?,"배경, 쁘띠모션",학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/102274.webp
102290,보이시,보이시,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/102290.webp
102291,보이시,수줍은 사파이어,"L2D, 배경",카니발,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/102291.webp
102292,보이시,오래된 성의 기담,배경,할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/102292.webp
102293,보이시,취옥의 바다인어,배경,이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/102293.webp
102294,보이시,실수해도 맛있게,배경,메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/102294.webp
102310,휴스턴Ⅱ,휴스턴Ⅱ,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/102310.webp
102311,휴스턴Ⅱ,레디 투 서비스!,배경,카니발,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/102311.webp
102320,보이시(μ장비),보이시(μ장비),X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/102320.webp
102330,파고,파고,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/102330.webp
102331,파고,이노센트 핫웨이브,"쁘띠모션, 배경",웨스턴,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/102331.webp
102340,산타페,산타페,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/102340.webp
102341,산타페,밤에도 계속 되는 가십 타임!,배경,병원,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/102341.webp
102350,패서디나,패서디나,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/102350.webp
102351,패서디나,서프라이징 게임,"쁘띠모션, 배경",메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/102351.webp
103010,펜사콜라,펜사콜라,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103010.webp
103020,솔트레이크시티,솔트레이크시티,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103020.webp
103030,노샘프턴,노샘프턴,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103030.webp
103040,시카고,시카고,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103040.webp
103050,휴스턴,휴스턴,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103050.webp
103060,포틀랜드,포틀랜드,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103060.webp
103061,포틀랜드,학원에서 인디랑!,배경,학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103061.webp
103069,포틀랜드,포틀랜드·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103069.webp
103070,인디애나폴리스,인디애나폴리스,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103070.webp
103071,인디애나폴리스,학원에서 언니랑……,배경,학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103071.webp
103072,인디애나폴리스,라이트 오브 서클 시티,특수배경 (움짤),파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103072.webp
103080,아스토리아,아스토리아,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103080.webp
103081,아스토리아,"청순, 큐티, 발랄, 여고생?",배경,학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103081.webp
103082,아스토리아,블랙 바니 카니발,배경,카니발,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103082.webp
103090,퀸시,퀸시,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103090.webp
103091,퀸시,무더운 여름의 시원한 바람,배경,수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103091.webp
103100,빈센스,빈센스,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103100.webp
103101,빈센스,꿈꾸는 냥냥이,X,홈웨어,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103101.webp
103102,빈센스,여유로운 행진곡,배경,학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103102.webp
103110,위치타,위치타,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103110.webp
103111,위치타,"""장군""의 저녁 만찬",특수배경 (움짤),파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103111.webp
103112,위치타,핼러윈의 지배자?,배경,할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103112.webp
103120,뉴올리언스,뉴올리언스,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103120.webp
103121,뉴올리언스,만취하여 잔을 비우는 밤,배경,카니발,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103121.webp
103130,미니애폴리스,미니애폴리스,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103130.webp
103131,미니애폴리스,와일드 스튜던트,배경,학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103131.webp
103132,미니애폴리스,익스트림 스포츠 X,특수배경 (움짤),스포츠,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103132.webp
103133,미니애폴리스,성야의 모빌 드라이브,특수배경 (움짤),크리스마스,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103133.webp
103138,미니애폴리스,Trapper white,X,서약,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103138.webp
103140,샌프란시스코,샌프란시스코,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103140.webp
103141,샌프란시스코,Funny Bunny！,배경,카니발,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103141.webp
103142,샌프란시스코,It's showtime!,특수배경 (움짤),댄스,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103142.webp
103160,볼티모어,볼티모어,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103160.webp
103161,볼티모어,방과 후의 에이스,배경,학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103161.webp
103162,볼티모어,Black Ace,특수배경 (움짤),스포츠,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103162.webp
103163,볼티모어,나이트 윈드 Minuet,"L2D, 특수배경 (움짤)",파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103163.webp
103164,볼티모어,에이스의 여행기,배경,정월,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103164.webp
103165,볼티모어,스플렌디드 기어,"L2D, 특수배경 (움짤)",극속광열,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103165.webp
103168,볼티모어,산들바람이 불 때,X,서약,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103168.webp
103240,브레머튼,브레머튼,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103240.webp
103241,브레머튼,열정의 테니스 연습,배경,스포츠,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103241.webp
103242,브레머튼,쿵푸소녀!,"L2D, 특수배경 (움짤)",이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103242.webp
103243,브레머튼,Happy Dating!,"L2D, 배경",사복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103243.webp
103244,브레머튼,릴렉스 휴식 타임,"L2D, 배경",홈웨어,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103244.webp
103245,브레머튼,필로 컨설팅,"쁘띠모션, 배경",동화 속 세계,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103245.webp
103248,브레머튼,행복의 궤적,X,서약,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103248.webp
103250,볼티모어(μ장비),볼티모어(μ장비),X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103250.webp
103260,노샘프턴Ⅱ,노샘프턴Ⅱ,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103260.webp
103261,노샘프턴Ⅱ,스타 아쿠아틱,"L2D, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103261.webp
103262,노샘프턴Ⅱ,떠도는 레이지 크레인,배경,이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103262.webp
103270,루이빌,루이빌,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103270.webp
103271,루이빌,판타지 추천,"배경, 쁘띠모션",카니발,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103271.webp
103280,피츠버그,피츠버그,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103280.webp
103281,피츠버그,걸즈 카운터,"L2D, 배경",웨스턴,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103281.webp
103290,꼬마 앵커리지,꼬마 앵커리지,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/103290.webp
104010,컨스텔레이션,컨스텔레이션,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/104010.webp
104011,컨스텔레이션,셀렉트 갤럭시,"배경, 쁘띠모션",카니발,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/104011.webp
105010,네바다,네바다,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105010.webp
105011,네바다,화려한 연회,특수배경 (움짤),파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105011.webp
105019,네바다,네바다·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105019.webp
105020,오클라호마,오클라호마,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105020.webp
105021,오클라호마,변신 대작전 작렬!,배경,할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105021.webp
105029,오클라호마,오클라호마·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105029.webp
105030,펜실베이니아,펜실베이니아,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105030.webp
105031,펜실베이니아,석주비장,배경,이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105031.webp
105040,애리조나,애리조나,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105040.webp
105041,애리조나,서방의 무희,특수배경 (움짤),이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105041.webp
105070,테네시,테네시,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105070.webp
105080,캘리포니아,캘리포니아,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105080.webp
105090,콜로라도,콜로라도,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105090.webp
105092,콜로라도,여행의 선율,배경,기타,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105092.webp
105093,콜로라도,노을의 카바티나,배경,수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105093.webp
105099,콜로라도,콜로라도·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105099.webp
105100,메릴랜드,메릴랜드,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105100.webp
105102,메릴랜드,진홍빛 드럼파이어,배경,수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105102.webp
105109,메릴랜드,메릴랜드·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105109.webp
105110,웨스트버지니아,웨스트버지니아,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105110.webp
105112,웨스트버지니아,시닉 랩소디,배경,스포츠,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105112.webp
105119,웨스트버지니아,웨스트버지니아·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105119.webp
105120,노스캐롤라이나,노스캐롤라이나,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105120.webp
105121,노스캐롤라이나,비밀의 환복 연습?,"L2D, 배경",카니발,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105121.webp
105122,노스캐롤라이나,태양의 유니크,"쁘띠모션, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105122.webp
105130,워싱턴,워싱턴,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105130.webp
105131,워싱턴,스마일리 애니버서리,배경,이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105131.webp
105132,워싱턴,야밤의 순회 진료,"쁘띠모션, 배경",병원,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105132.webp
105140,사우스다코타,사우스다코타,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105140.webp
105141,사우스다코타,피아노 리사이틀,배경,파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105141.webp
105150,인디애나,인디애나,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105150.webp
105151,인디애나,하이 눈 어레스트,"쁘띠모션, 배경",웨스턴,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105151.webp
105170,뉴저지,뉴저지,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105170.webp
105171,뉴저지,두근두근 무대 시간!,배경,카니발,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105171.webp
105172,뉴저지,한여름의 레저 타임,"L2D, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105172.webp
105173,뉴저지,달빛 아래 Let's Dance!,"쁘띠모션, 배경",이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105173.webp
105174,뉴저지,블랙 프렐류드,"L2D+, 배경",극속광열,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105174.webp
105178,뉴저지,스노우블라이드 러브,X,서약,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105178.webp
105190,매사추세츠,매사추세츠,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105190.webp
105191,매사추세츠,연회의 준비,특수배경 (움짤),파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105191.webp
105200,앨라배마,앨라배마,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105200.webp
105201,앨라배마,금란 단자,배경,이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105201.webp
105202,앨라배마,모든 것은 오직 당신에게만,"쁘띠모션, 배경",홈웨어,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/105202.webp
106010,롱 아일랜드,롱 아일랜드,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/106010.webp
106011,롱 아일랜드,건어물 3콤보!,X,홈웨어,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/106011.webp
