id,reason,name,image_url,아이웨어,자세,방향,강조부위,머리색,머리 다중색,눈색,수인특징
102058,충돌,순백의 기적,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102058%2Fpainting.png,없음,서기,정면,없음,청발,그라데이션,보라,없음
102059,충돌,헬레나·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102059%2Fpainting.png,없음,서기,후면,없음,청발,그라데이션,보라,없음
102070,충돌,쥬노,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102070%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,금발,단색,적색,없음
102071,충돌,백조의 화원으로,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102071%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,금발,단색,갈색,없음
102079,충돌,쥬노·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102079%2Fpainting.png,없음,서기,정면,없음,금발,단색,갈색,없음
102080,충돌,샌디에이고,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102080%2Fpainting.png,없음,서기,정면,없음,분홍,단색,청색,없음
102081,충돌,메리 크리디에이고!,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102081%2Fpainting.png,없음,서기,정면,없음,적발,단색,청색,없음
102088,충돌,June Bride No.1！,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102088%2Fpainting.png,없음,서기,후면,발바닥,적발,단색,청색,없음
102089,충돌,샌디에이고·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102089%2Fpainting.png,없음,서기,정면,발바닥,적발,단색,청색,없음
102090,충돌,클리블랜드,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102090%2Fpainting.png,없음,서기,정면,없음,금발,단색,적색,없음
102091,충돌,데빌 피버,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102091%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,금발,단색,적색,"뿔, 날개"
102092,충돌,비스티 나이트,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102092%2Fpainting.png,없음,서기,정면,없음,금발,단색,적색,없음
102093,충돌,Road·Traveler,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102093%2Fpainting.png,없음,서기,정면,없음,금발,단색,적색,없음
102094,충돌,신년 배틀!,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102094%2Fpainting.png,없음,서기,정면,발바닥,금발,단색,적색,없음
102095,충돌,남방의 여행길,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102095%2Fpainting.png,없음,서기,정면,없음,금발,단색,적색,없음
102096,충돌,골든 컨덕터,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102096%2Fpainting.png,없음,서기,정면,없음,금발,단색,적색,없음
102097,충돌,가게의 기사,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102097%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,금발,단색,적색,동물귀
102098,충돌,가슴 떨리는 순간,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102098%2Fpainting.png,없음,서기,정면,없음,금발,단색,적색,없음
102120,충돌,호놀룰루,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102120%2Fpainting.png,없음,서기,정면,없음,적발,그라데이션,금색,없음
102121,충돌,양산을 쓴 그녀,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102121%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,적발,그라데이션,적색,없음
102122,충돌,여름의 수난,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102122%2Fpainting.png,선글라스,서기,정면,발바닥,적발,그라데이션,적색,없음
102123,충돌,대담한(?) 루돌프 아가씨,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102123%2Fpainting.png,없음,앉기·무릎꿇기,후면,발바닥,적발,단색,적색,없음
102124,충돌,둘만의 여름 축제,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102124%2Fpainting.png,없음,서기,후면,없음,적발,그라데이션,적색,없음
102130,충돌,세인트루이스,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102130%2Fpainting.png,없음,서기,정면,없음,청발,단색,보라,없음
102131,충돌,봄의 꽃,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102131%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,청발,단색,분홍,없음
102132,충돌,"눈 내린 그날 밤, 잊지 못할 그 한 잔의 술",https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102132%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,청발,그라데이션,분홍,없음
102133,충돌,Luxury Handle,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102133%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,청발,단색,보라,없음
102134,충돌,풀 데크 애프터눈,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102134%2Fpainting.png,선글라스,엎드리기,정면,발바닥,청발,단색,분홍,없음
102140,충돌,몬트필리어,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102140%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,적색,동물귀
102141,충돌,눈 내린 밤에 핀 꽃,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102141%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,적색,동물귀
102142,충돌,마경의 프린세스？,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102142%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,은발·백발,단색,적색,없음
102143,충돌,살짝 취했을 때의 해열법,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102143%2Fpainting.png,없음,눕기,정면,없음,은발·백발,단색,적색,없음
102151,공란,수증기 속의 여유,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102151%2Fpainting.png,없음,눕기,정면,,은발·백발,단색,청색,없음
102230,충돌,버밍햄,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102230%2Fpainting.png,없음,서기,정면,없음,적발,단색,적색,없음
102231,충돌,적색의 기수,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102231%2Fpainting.png,없음,서기,정면,없음,적발,단색,적색,없음
102232,충돌,풍년의 서설,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102232%2Fpainting.png,없음,서기,정면,없음,적발,단색,금색,없음
102233,충돌,도착지는 바람 따라,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102233%2Fpainting.png,고글,서기,정면,겨드랑이,적발,단색,적색,없음
102234,충돌,Briar Maid,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102234%2Fpainting.png,없음,서기,정면,없음,적발,단색,적색,없음
102250,충돌,빌럭시,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102250%2Fpainting.png,없음,서기,정면,없음,보라,단색,보라,없음
102251,충돌,뷰티풀 갱스터,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102251%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,보라,단색,보라,없음
102252,충돌,LA 엠프레스,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102252%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,청발,단색,청색,없음
102253,충돌,찬란한 불꽃놀이의 밤,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102253%2Fpainting.png,없음,서기,후면,없음,보라,단색,보라,없음
102254,충돌,로미오 혹은 줄리엣?,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102254%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,청발,그라데이션,청색,없음
102270,충돌,마블헤드,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102270%2Fpainting.png,없음,서기,정면,없음,금발,브릿지,청색,없음
102271,충돌,Boxing Girl！,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102271%2Fpainting.png,없음,서기,후면,없음,금발,브릿지,청색,없음
102272,충돌,눈의 차밍 타임,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102272%2Fpainting.png,없음,서기,후면,없음,금발,단색,청색,없음
102273,충돌,29.5일의 달구경 시간,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102273%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,금발,브릿지,청색,없음
102274,충돌,비오는 날의 우연한 만남?,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102274%2Fpainting.png,없음,서기,정면,발바닥,금발,브릿지,청색,없음
102290,충돌,보이시,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102290%2Fpainting.png,없음,서기,정면,없음,청발,단색,금색,없음
102291,충돌,수줍은 사파이어,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102291%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,청발,단색,금색,동물귀
102292,충돌,오래된 성의 기담,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102292%2Fpainting.png,없음,앉기·무릎꿇기,후면,없음,청발,그라데이션,금색,없음
102293,충돌,취옥의 바다인어,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102293%2Fpainting.png,없음,서기,정면,없음,청발,단색,금색,없음
102294,충돌,실수해도 맛있게,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102294%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,청발,단색,금색,없음
102310,충돌,휴스턴Ⅱ,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102310%2Fpainting.png,없음,서기,후면,없음,보라,그라데이션,녹색,없음
102311,충돌,레디 투 서비스!,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102311%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,보라,단색,녹색,동물귀
102340,충돌,산타페,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102340%2Fpainting.png,없음,서기,후면,없음,은발·백발,그라데이션,청색,없음
102341,충돌,밤에도 계속 되는 가십 타임!,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102341%2Fpainting.png,안대,앉기·무릎꿇기,정면,발바닥,보라,단색,청색,동물귀
102350,충돌,패서디나,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102350%2Fpainting.png,없음,서기,정면,없음,분홍,단색,보라,없음
102351,충돌,서프라이징 게임,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F102351%2Fpainting.png,없음,엎드리기,정면,발바닥,분홍,브릿지,보라,"동물귀, 꼬리"
103070,충돌,인디애나폴리스,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103070%2Fpainting.png,없음,앉기·무릎꿇기,정면,겨드랑이,분홍,단색,청색,없음
103071,충돌,학원에서 언니랑……,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103071%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,오드아이,뿔
103072,충돌,라이트 오브 서클 시티,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103072%2Fpainting.png,없음,앉기·무릎꿇기,정면,겨드랑이,은발·백발,단색,오드아이,없음
103080,충돌,아스토리아,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103080%2Fpainting.png,없음,서기,정면,없음,금발,단색,보라,없음
103081,충돌,"청순, 큐티, 발랄, 여고생?",https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103081%2Fpainting.png,없음,서기,정면,없음,금발,단색,보라,없음
103082,충돌,블랙 바니 카니발,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103082%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,금발,단색,청색,동물귀
103090,충돌,퀸시,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103090%2Fpainting.png,없음,서기,정면,없음,분홍,단색,보라,없음
103091,충돌,무더운 여름의 시원한 바람,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103091%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,분홍,단색,갈색,없음
103100,충돌,빈센스,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103100%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,청색,없음
103101,충돌,꿈꾸는 냥냥이,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103101%2Fpainting.png,없음,엎드리기,정면,발바닥,청발,단색,청색,없음
103102,충돌,여유로운 행진곡,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103102%2Fpainting.png,없음,서기,정면,없음,청발,단색,청색,없음
103110,충돌,위치타,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103110%2Fpainting.png,없음,서기,정면,없음,적발,단색,적색,없음
103111,충돌,"""장군""의 저녁 만찬",https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103111%2Fpainting.png,없음,서기,정면,없음,적발,단색,적색,없음
103112,충돌,핼러윈의 지배자?,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103112%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,적발,단색,적색,날개
103120,충돌,뉴올리언스,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103120%2Fpainting.png,없음,서기,정면,없음,은발·백발,그라데이션,청색,없음
103121,충돌,만취하여 잔을 비우는 밤,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103121%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,동물귀
103130,충돌,미니애폴리스,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F103130%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
