클뜯 id,아이웨어,자세,방향,강조부위,머리색,머리 다중색,눈색,수인특징
499053,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,브릿지,금색,없음
499060,없음,앉기·무릎꿇기,정면,없음,흑발,단색,보라,없음
499061,없음,앉기·무릎꿇기,정면,다리·발,흑발,그라데이션,보라,없음
499062,없음,앉기·무릎꿇기,정면,없음,흑발,단색,보라,없음
499063,없음,서기,정면,없음,회색,단색,보라,없음
499070,없음,서기,정면,없음,분홍,단색,보라,뿔
499071,없음,서기,정면,없음,분홍,단색,보라,없음
499072,없음,앉기·무릎꿇기,정면,없음,분홍,단색,보라,뿔
499080,없음,서기,후면,없음,보라,그라데이션,적색,없음
499081,없음,앉기·무릎꿇기,정면,없음,보라,단색,적색,뿔
499090,없음,서기,정면,없음,적발,단색,적색,없음
499091,없음,앉기·무릎꿇기,정면,가슴,적발,단색,분홍,동물귀
499092,없음,엎드리기,정면,엉덩이,적발,단색,적색,없음
499100,없음,기타,정면,없음,분홍,단색,오드아이,날개
499101,없음,앉기·무릎꿇기,정면,다리·발,분홍,단색,오드아이,뿔
499110,없음,서기,정면,없음,분홍,단색,녹색,없음
501010,없음,기타,정면,없음,은발·백발,그라데이션,녹색,없음
501012,없음,앉기·무릎꿇기,정면,없음,녹발,단색,녹색,없음
501019,없음,기타,정면,없음,녹발,단색,녹색,없음
501020,없음,기타,정면,없음,적발,단색,청색,없음
501021,없음,앉기·무릎꿇기,정면,다리·발,갈색,단색,청색,없음
501029,없음,기타,정면,없음,적발,그라데이션,청색,없음
501030,없음,기타,정면,없음,은발·백발,단색,분홍,"동물귀, 꼬리"
501031,없음,기타,정면,없음,은발·백발,단색,보라,없음
501032,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
501039,없음,기타,정면,없음,은발·백발,단색,분홍,없음
501040,없음,서기,정면,없음,흑발,단색,보라,없음
501041,없음,앉기·무릎꿇기,정면,다리·발,갈색,단색,보라,없음
501042,없음,엎드리기,정면,없음,갈색,단색,보라,없음
501049,없음,앉기·무릎꿇기,정면,없음,흑발,단색,보라,없음
501050,없음,서기,정면,,은발·백발,그라데이션,청색,"뿔, 꼬리"
501051,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,"뿔, 꼬리"
501052,없음,서기,후면,없음,보라,그라데이션,청색,"뿔, 꼬리"
501060,없음,앉기·무릎꿇기,정면,없음,금발,브릿지,갈색,"동물귀, 꼬리"
501061,없음,서기,정면,없음,금발,단색,금색,"동물귀, 꼬리"
501070,없음,서기,정면,없음,은발·백발,단색,금색,없음
501071,없음,서기,후면,없음,은발·백발,단색,금색,없음
501072,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,금색,없음
501080,없음,서기,정면,없음,흑발,단색,,없음
501081,없음,서기,정면,없음,흑발,단색,갈색,없음
501082,없음,앉기·무릎꿇기,정면,없음,갈색,단색,갈색,없음
501090,없음,서기,후면,없음,흑발,단색,금색,날개
501091,없음,앉기·무릎꿇기,정면,없음,흑발,단색,금색,없음
502010,없음,서기,정면,없음,흑발,단색,적색,없음
502011,없음,앉기·무릎꿇기,후면,없음,흑발,단색,적색,없음
502012,없음,앉기·무릎꿇기,정면,없음,흑발,단색,적색,없음
502013,없음,눕기,정면,없음,흑발,단색,적색,없음
502018,없음,앉기·무릎꿇기,정면,없음,흑발,단색,적색,없음
502019,없음,앉기·무릎꿇기,정면,없음,흑발,단색,적색,없음
502020,없음,서기,정면,없음,흑발,단색,보라,없음
502021,선글라스,서기,정면,없음,흑발,단색,보라,없음
502022,없음,기타,정면,엉덩이,흑발,단색,보라,동물귀
502023,없음,서기,정면,없음,보라,단색,분홍,없음
502024,없음,서기,후면,없음,보라,단색,보라,없음
502025,없음,서기,정면,없음,보라,단색,보라,없음
502026,없음,앉기·무릎꿇기,정면,없음,보라,단색,보라,없음
502027,없음,서기,정면,없음,흑발,단색,보라,없음
502029,없음,서기,정면,없음,흑발,브릿지,보라,없음
502030,없음,서기,정면,없음,갈색,단색,갈색,없음
502031,없음,서기,정면,없음,갈색,단색,적색,없음
502032,없음,기타,정면,다리·발,갈색,단색,적색,"동물귀, 꼬리"
502033,없음,서기,정면,없음,갈색,단색,분홍,없음
502034,없음,서기,정면,없음,갈색,단색,갈색,없음
502035,없음,서기,정면,없음,갈색,단색,분홍,없음
502036,없음,앉기·무릎꿇기,정면,없음,갈색,단색,분홍,없음
502037,없음,서기,정면,없음,갈색,단색,갈색,없음
502039,없음,서기,정면,없음,갈색,단색,적색,없음
502040,없음,서기,정면,다리·발,은발·백발,단색,청색,없음
502041,없음,앉기·무릎꿇기,정면,없음,은발·백발,투톤,청색,없음
502042,없음,엎드리기,정면,다리·발,보라,그라데이션,청색,없음
502043,선글라스,앉기·무릎꿇기,정면,없음,은발·백발,그라데이션,청색,없음
502049,없음,서기,정면,없음,은발·백발,단색,청색,없음
502050,없음,서기,후면,없음,은발·백발,투톤,보라,없음
502051,없음,앉기·무릎꿇기,정면,다리·발,갈색,그라데이션,보라,없음
502052,없음,엎드리기,정면,엉덩이,적발,브릿지,보라,없음
502053,선글라스,앉기·무릎꿇기,후면,엉덩이,은발·백발,투톤,보라,없음
502059,없음,서기,정면,없음,은발·백발,투톤,보라,없음
502070,없음,기타,정면,없음,은발·백발,그라데이션,금색,없음
502071,없음,서기,정면,없음,은발·백발,그라데이션,금색,없음
502072,없음,서기,후면,없음,은발·백발,그라데이션,금색,없음
502073,없음,서기,정면,없음,은발·백발,단색,금색,없음
502074,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,금색,없음
502078,없음,서기,정면,없음,은발·백발,단색,금색,없음
502080,없음,서기,정면,없음,갈색,단색,적색,없음
502081,없음,앉기·무릎꿇기,정면,없음,갈색,단색,적색,없음
502090,없음,서기,정면,없음,흑발,그라데이션,보라,"꼬리, 동물귀"
502091,없음,앉기·무릎꿇기,정면,없음,보라,단색,보라,없음
502092,없음,앉기·무릎꿇기,정면,없음,보라,단색,보라,없음
502100,선글라스,서기,정면,없음,흑발,그라데이션,보라,없음
502101,없음,서기,후면,없음,흑발,단색,보라,없음
502120,없음,서기,정면,없음,흑발,그라데이션,적색,동물귀
502121,없음,앉기·무릎꿇기,후면,엉덩이,흑발,브릿지,적색,동물귀
503010,없음,서기,정면,없음,흑발,단색,적색,없음
503011,없음,앉기·무릎꿇기,후면,엉덩이,흑발,단색,적색,없음
503012,없음,서기,후면,엉덩이,흑발,단색,적색,없음
503013,없음,앉기·무릎꿇기,정면,없음,흑발,단색,적색,없음
503020,없음,서기,정면,없음,은발·백발,단색,금색,없음
503021,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,금색,없음
504010,없음,앉기·무릎꿇기,정면,없음,흑발,브릿지,녹색,없음
504011,없음,기타,정면,없음,흑발,단색,청색,없음
506010,없음,앉기·무릎꿇기,정면,없음,흑발,단색,분홍,없음
506011,없음,앉기·무릎꿇기,정면,없음,흑발,단색,보라,없음
506012,없음,엎드리기,후면,다리·발,흑발,단색,보라,없음
506013,없음,서기,정면,없음,흑발,단색,적색,없음
506018,없음,앉기·무릎꿇기,정면,없음,흑발,단색,보라,없음
506019,없음,서기,후면,없음,흑발,단색,적색,날개
506020,없음,서기,정면,없음,흑발,브릿지,청색,없음
506021,없음,앉기·무릎꿇기,정면,없음,흑발,브릿지,청색,없음
506022,없음,앉기·무릎꿇기,정면,없음,갈색,브릿지,청색,없음
506029,없음,서기,정면,없음,흑발,브릿지,청색,없음
519010,없음,서기,정면,없음,흑발,단색,분홍,없음
519011,없음,서기,정면,없음,흑발,단색,분홍,없음
519012,없음,서기,정면,없음,흑발,단색,분홍,없음
599010,없음,서기,후면,없음,흑발,브릿지,금색,없음
599011,없음,서기,후면,없음,흑발,브릿지,금색,없음
599012,없음,앉기·무릎꿇기,정면,다리·발,흑발,브릿지,금색,없음
599018,없음,앉기·무릎꿇기,정면,없음,갈색,단색,금색,없음
601020,없음,서기,정면,없음,금발,단색,보라,없음
601021,없음,서기,정면,없음,금발,단색,보라,없음
601030,없음,기타,정면,없음,은발·백발,단색,보라,없음
601032,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,보라,없음
601040,없음,서기,정면,없음,은발·백발,투톤,적색,없음
601041,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
601050,없음,서기,정면,없음,은발·백발,단색,청색,없음
601051,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,청색,없음
601060,없음,서기,정면,없음,보라,투톤,청색,없음
601061,선글라스,서기,정면,없음,보라,단색,청색,없음
601070,없음,서기,정면,없음,분홍,단색,금색,없음
601071,없음,눕기,정면,없음,분홍,단색,적색,없음
601080,선글라스,서기,정면,없음,금발,단색,청색,없음
601081,없음,서기,정면,없음,갈색,단색,보라,없음
601090,없음,서기,정면,없음,분홍,단색,보라,없음
601091,없음,앉기·무릎꿇기,정면,다리·발,분홍,단색,보라,없음
601100,없음,앉기·무릎꿇기,정면,없음,금발,단색,보라,없음
601101,없음,앉기·무릎꿇기,정면,엉덩이,금발,단색,보라,없음
601102,없음,기타,정면,없음,금발,단색,보라,없음
601110,없음,서기,정면,없음,금발,브릿지,청색,없음
601111,없음,서기,정면,없음,은발·백발,브릿지,청색,없음
601120,없음,서기,정면,없음,분홍,단색,녹색,없음
601121,없음,앉기·무릎꿇기,후면,다리·발,분홍,단색,녹색,없음
602010,없음,서기,정면,없음,은발·백발,단색,적색,없음
602011,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
602020,없음,서기,정면,없음,녹발,단색,적색,없음
602021,없음,서기,정면,없음,녹발,단색,적색,없음
602030,없음,서기,후면,엉덩이,은발·백발,단색,금색,없음
602031,없음,엎드리기,정면,엉덩이,은발·백발,단색,금색,없음
602040,없음,서기,정면,없음,금발,단색,청색,없음
602041,없음,앉기·무릎꿇기,정면,엉덩이,금발,브릿지,청색,없음
603010,없음,서기,정면,없음,보라,단색,적색,없음
603011,선글라스,엎드리기,정면,가슴,보라,단색,적색,없음
603020,없음,서기,정면,없음,적발,단색,금색,없음
603021,고글,서기,정면,가슴,적발,단색,금색,없음
603030,없음,서기,정면,없음,보라,단색,적색,없음
603031,없음,거꾸로,후면,엉덩이,보라,그라데이션,적색,없음
603040,없음,서기,정면,없음,분홍,단색,청색,없음
603041,없음,서기,후면,다리·발,분홍,단색,녹색,없음
603042,없음,앉기·무릎꿇기,정면,없음,분홍,단색,녹색,없음
603043,없음,앉기·무릎꿇기,후면,없음,분홍,단색,은색·회색,없음
603050,없음,서기,정면,없음,흑발,단색,적색,없음
603051,없음,서기,정면,다리·발,흑발,단색,적색,없음
603052,없음,앉기·무릎꿇기,정면,다리·발,흑발,단색,적색,없음
603053,없음,앉기·무릎꿇기,정면,다리·발,흑발,브릿지,적색,없음
603060,없음,서기,정면,없음,금발,단색,청색,없음
603061,없음,앉기·무릎꿇기,정면,다리·발,금발,단색,청색,없음
603062,없음,눕기,정면,엉덩이,금발,단색,청색,없음
605010,없음,서기,정면,없음,은발·백발,단색,은색·회색,없음
605011,없음,엎드리기,후면,엉덩이,은발·백발,단색,은색·회색,없음
605020,없음,서기,정면,없음,녹발,단색,적색,없음
605021,선글라스,앉기·무릎꿇기,정면,없음,녹발,단색,적색,없음
605022,없음,앉기·무릎꿇기,정면,다리·발,녹발,단색,적색,없음
605023,없음,앉기·무릎꿇기,정면,없음,녹발,단색,적색,없음
605024,없음,앉기·무릎꿇기,정면,다리·발,녹발,단색,적색,없음
605030,없음,서기,정면,없음,흑발,단색,오드아이,없음
605031,없음,서기,정면,없음,흑발,브릿지,오드아이,없음
605032,없음,앉기·무릎꿇기,정면,없음,흑발,단색,오드아이,없음
605050,없음,서기,정면,없음,은발·백발,단색,금색,없음
605051,선글라스,앉기·무릎꿇기,정면,없음,은발·백발,단색,금색,없음
605060,없음,서기,정면,없음,은발·백발,단색,금색,없음
605061,없음,서기,정면,없음,은발·백발,단색,적색,없음
605062,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,적색,없음
605070,없음,서기,정면,없음,은발·백발,단색,금색,없음
605071,없음,서기,정면,없음,은발·백발,단색,금색,없음
605080,없음,앉기·무릎꿇기,정면,없음,녹발,단색,금색,뿔
605081,없음,엎드리기,정면,엉덩이,녹발,단색,금색,없음
605082,없음,눕기,정면,없음,녹발,브릿지,금색,동물귀
605090,없음,서기,정면,없음,흑발,단색,,"뿔, 날개"
605091,없음,앉기·무릎꿇기,정면,없음,흑발,단색,적색,없음
607010,없음,기타,정면,없음,은발·백발,단색,녹색,없음
607011,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,녹색,없음
607012,없음,서기,정면,없음,은발·백발,단색,녹색,없음
607020,없음,서기,정면,없음,분홍,단색,청색,없음
607021,없음,앉기·무릎꿇기,정면,다리·발,갈색,단색,청색,없음
607022,없음,앉기·무릎꿇기,정면,없음,분홍,그라데이션,청색,없음
608010,고글,거꾸로,정면,없음,흑발,기타,적색,없음
608011,없음,앉기·무릎꿇기,후면,없음,흑발,단색,적색,없음
608020,없음,앉기·무릎꿇기,정면,없음,금발,단색,금색,없음
608021,없음,서기,정면,없음,금발,단색,금색,날개
608022,없음,기타,정면,다리·발,금발,단색,금색,없음
608030,없음,기타,정면,다리·발,녹발,단색,보라,없음
608031,없음,엎드리기,정면,엉덩이,녹발,단색,보라,없음
699010,없음,기타,정면,없음,청발,단색,적색,없음
699011,없음,눕기,정면,다리·발,청발,그라데이션,적색,없음
699012,없음,엎드리기,정면,엉덩이,청발,단색,적색,"날개, 꼬리"
699020,없음,기타,정면,없음,녹발,단색,분홍,날개
699021,없음,눕기,정면,다리·발,녹발,단색,분홍,없음
699030,없음,서기,정면,없음,은발·백발,단색,은색·회색,없음
699031,없음,엎드리기,정면,없음,보라,단색,은색·회색,"동물귀, 꼬리"
701020,없음,서기,정면,없음,금발,단색,보라,없음
701021,없음,눕기,정면,다리·발,금발,단색,보라,없음
701022,없음,앉기·무릎꿇기,정면,없음,금발,단색,보라,없음
701023,고글,서기,정면,없음,금발,단색,보라,없음
701024,없음,앉기·무릎꿇기,정면,없음,금발,단색,보라,없음
701025,없음,앉기·무릎꿇기,정면,없음,금발,단색,보라,없음
701030,없음,서기,정면,없음,은발·백발,단색,보라,없음
701031,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,보라,없음
701040,없음,서기,정면,없음,보라,그라데이션,청색,없음
701041,없음,앉기·무릎꿇기,후면,없음,보라,그라데이션,은색·회색,없음
701042,없음,앉기·무릎꿇기,정면,없음,보라,그라데이션,청색,없음
701043,없음,앉기·무릎꿇기,정면,없음,보라,단색,은색·회색,없음
701050,없음,서기,정면,없음,보라,단색,청색,동물귀
701060,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
701061,없음,엎드리기,정면,없음,은발·백발,단색,분홍,없음
701062,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
701070,없음,기타,정면,없음,은발·백발,단색,금색,날개
701071,없음,앉기·무릎꿇기,정면,없음,갈색,단색,금색,없음
701080,없음,서기,정면,없음,청발,단색,청색,없음
701081,없음,서기,정면,다리·발,청발,그라데이션,청색,없음
701090,없음,서기,후면,없음,금발,단색,적색,없음
701091,없음,앉기·무릎꿇기,정면,없음,금발,단색,적색,없음
701100,없음,서기,후면,없음,은발·백발,단색,적색,없음
701101,없음,서기,정면,없음,은발·백발,단색,적색,없음
701102,없음,서기,후면,없음,은발·백발,단색,적색,없음
701110,없음,서기,정면,없음,은발·백발,단색,녹색,없음
701111,없음,기타,정면,없음,은발·백발,단색,청색,없음
701120,없음,서기,정면,없음,흑발,단색,금색,없음
701121,없음,앉기·무릎꿇기,정면,없음,흑발,브릿지,금색,없음
701130,없음,서기,정면,없음,청발,그라데이션,녹색,없음
701131,없음,서기,정면,없음,청발,그라데이션,녹색,없음
702010,없음,서기,정면,없음,은발·백발,단색,청색,없음
702011,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,오드아이,없음
702012,선글라스,앉기·무릎꿇기,정면,없음,은발·백발,단색,보라,없음
702013,없음,눕기,정면,없음,은발·백발,단색,청색,없음
702020,없음,기타,정면,다리·발,흑발,단색,분홍,없음
702021,없음,앉기·무릎꿇기,정면,엉덩이,흑발,단색,분홍,없음
702022,없음,앉기·무릎꿇기,정면,없음,흑발,단색,분홍,없음
702023,없음,앉기·무릎꿇기,정면,없음,흑발,그라데이션,분홍,꼬리
702024,없음,눕기,정면,엉덩이,갈색,단색,분홍,"동물귀, 꼬리"
702025,없음,서기,정면,없음,흑발,그라데이션,보라,없음
702029,없음,서기,정면,없음,은발·백발,단색,분홍,없음
702030,없음,앉기·무릎꿇기,정면,없음,은발·백발,그라데이션,보라,없음
702031,없음,앉기·무릎꿇기,정면,없음,청발,단색,보라,없음
702032,없음,엎드리기,정면,가슴,청발,단색,청색,없음
702033,없음,거꾸로,정면,없음,청발,단색,청색,없음
702034,없음,눕기,정면,다리·발,은발·백발,단색,보라,없음
702040,없음,서기,정면,없음,은발·백발,단색,청색,없음
702041,없음,서기,정면,없음,은발·백발,단색,금색,없음
702042,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,금색,없음
702043,없음,엎드리기,후면,엉덩이,은발·백발,단색,금색,없음
702050,없음,서기,정면,없음,청발,단색,적색,없음
702051,없음,앉기·무릎꿇기,정면,없음,은발·백발,그라데이션,적색,없음
702052,없음,앉기·무릎꿇기,정면,가슴,청발,단색,적색,동물귀
702060,없음,서기,후면,없음,은발·백발,단색,보라,없음
702061,없음,앉기·무릎꿇기,후면,다리·발,은발·백발,단색,보라,없음
702062,없음,엎드리기,정면,없음,은발·백발,단색,보라,"동물귀, 꼬리"
702070,없음,서기,정면,없음,청발,단색,분홍,없음
702071,없음,앉기·무릎꿇기,정면,다리·발,청발,단색,분홍,없음
702072,없음,엎드리기,정면,엉덩이,청발,단색,적색,없음
702080,고글,서기,정면,없음,은발·백발,단색,녹색,없음
702081,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,녹색,동물귀
702090,안대,거꾸로,정면,없음,은발·백발,단색,,없음
702091,안대,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,,없음
702100,없음,기타,정면,없음,청발,단색,보라,없음
702101,없음,앉기·무릎꿇기,후면,엉덩이,청발,단색,보라,없음
703010,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
703011,없음,눕기,정면,다리·발,은발·백발,단색,적색,없음
703012,없음,앉기·무릎꿇기,정면,다리·발,청발,브릿지,적색,없음
703013,없음,앉기·무릎꿇기,정면,없음,은발·백발,브릿지,적색,없음
703020,없음,서기,정면,없음,은발·백발,단색,적색,없음
703021,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,적색,동물귀
703022,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,적색,꼬리
703030,없음,서기,정면,없음,녹발,단색,보라,없음
703031,없음,앉기·무릎꿇기,정면,다리·발,녹발,단색,보라,없음
705010,없음,서기,정면,없음,은발·백발,단색,적색,없음
705011,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
705012,없음,눕기,정면,다리·발,은발·백발,단색,적색,없음
705020,없음,서기,정면,없음,은발·백발,단색,청색,없음
705021,없음,기타,정면,없음,은발·백발,단색,청색,없음
705022,없음,엎드리기,후면,엉덩이,은발·백발,단색,청색,없음
705023,없음,기타,정면,다리·발,은발·백발,단색,청색,없음
705040,없음,서기,정면,없음,청발,단색,청색,없음
705041,없음,앉기·무릎꿇기,정면,없음,청발,단색,청색,없음
705042,선글라스,서기,후면,엉덩이,청발,그라데이션,청색,없음
705050,없음,서기,정면,없음,은발·백발,단색,적색,없음
705051,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
705060,없음,앉기·무릎꿇기,정면,없음,은발·백발,그라데이션,금색,없음
705061,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,그라데이션,금색,없음
705062,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,금색,없음
705070,없음,서기,정면,없음,은발·백발,단색,적색,없음
705071,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
705080,없음,서기,정면,없음,보라,그라데이션,분홍,없음
705081,없음,앉기·무릎꿇기,정면,다리·발,보라,단색,보라,없음
705090,없음,서기,정면,없음,분홍,단색,청색,없음
705091,없음,서기,후면,다리·발,분홍,단색,청색,없음
707010,없음,서기,정면,없음,적발,단색,금색,없음
707011,없음,서기,정면,없음,갈색,단색,금색,없음
718010,없음,서기,정면,없음,은발·백발,단색,청색,없음
718011,없음,서기,정면,없음,은발·백발,단색,청색,없음
718012,없음,서기,정면,가슴,은발·백발,단색,청색,"뿔, 꼬리"
799010,없음,서기,정면,없음,은발·백발,단색,금색,없음
799011,선글라스,서기,정면,없음,회색,단색,금색,없음
799020,없음,서기,정면,없음,녹발,단색,갈색,없음
799021,없음,앉기·무릎꿇기,정면,없음,녹발,단색,금색,동물귀
799022,없음,서기,정면,없음,녹발,단색,금색,없음
799023,없음,앉기·무릎꿇기,정면,다리·발,녹발,단색,금색,"동물귀, 꼬리"
799030,없음,서기,정면,없음,은발·백발,단색,보라,없음
799031,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,보라,동물귀
801010,없음,서기,정면,없음,금발,단색,청색,없음
801020,없음,서기,정면,없음,금발,단색,녹색,없음
801021,없음,서기,정면,없음,금발,단색,녹색,없음
801022,없음,서기,정면,없음,금발,단색,녹색,없음
801023,없음,앉기·무릎꿇기,정면,없음,금발,단색,녹색,없음
801028,없음,앉기·무릎꿇기,정면,없음,금발,단색,녹색,없음
801029,없음,서기,정면,없음,금발,단색,녹색,없음
801030,없음,서기,정면,없음,금발,그라데이션,녹색,없음
801031,없음,앉기·무릎꿇기,정면,없음,금발,단색,녹색,없음
801032,없음,앉기·무릎꿇기,정면,없음,금발,그라데이션,녹색,없음
801033,없음,서기,정면,다리·발,금발,단색,녹색,없음
801040,안경,기타,정면,없음,은발·백발,단색,녹색,없음
801041,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,녹색,없음
801050,없음,서기,정면,없음,흑발,그라데이션,보라,없음
801051,없음,앉기·무릎꿇기,정면,없음,흑발,단색,보라,없음
801060,없음,서기,정면,없음,청발,단색,,없음
801061,없음,기타,정면,없음,은발·백발,그라데이션,,없음
801070,없음,서기,정면,없음,금발,단색,은색·회색,없음
801071,없음,눕기,정면,없음,금발,단색,,없음
801072,없음,앉기·무릎꿇기,정면,없음,금발,단색,청색,없음
801080,없음,기타,정면,없음,청발,그라데이션,청색,동물귀
801081,없음,앉기·무릎꿇기,정면,없음,청발,브릿지,청색,없음
801082,없음,앉기·무릎꿇기,정면,다리·발,청발,그라데이션,청색,없음
801090,없음,앉기·무릎꿇기,정면,없음,금발,단색,녹색,없음
802010,없음,서기,후면,엉덩이,금발,단색,청색,없음
802011,없음,앉기·무릎꿇기,정면,없음,금발,단색,청색,없음
802012,없음,앉기·무릎꿇기,정면,없음,금발,단색,청색,없음
802013,없음,서기,정면,없음,금발,단색,청색,없음
802019,없음,서기,후면,없음,금발,단색,청색,없음
802020,없음,서기,정면,없음,금발,단색,청색,없음
802021,없음,서기,정면,없음,금발,단색,청색,없음
802022,없음,서기,정면,없음,금발,단색,청색,없음
802030,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,없음
802031,없음,서기,정면,다리·발,은발·백발,단색,청색,없음
802032,없음,눕기,정면,가슴,은발·백발,단색,보라,없음
802040,없음,서기,정면,없음,은발·백발,단색,보라,없음
802041,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,보라,없음
803010,없음,서기,정면,없음,은발·백발,단색,청색,"꼬리, 뿔"
803011,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,뿔
803012,없음,눕기,정면,없음,은발·백발,단색,청색,없음
803020,없음,서기,정면,없음,은발·백발,그라데이션,보라,없음
803021,없음,앉기·무릎꿇기,후면,엉덩이,은발·백발,그라데이션,청색,없음
803022,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,보라,뿔
803030,없음,기타,정면,없음,보라,단색,적색,없음
803031,없음,앉기·무릎꿇기,정면,다리·발,청발,단색,적색,없음
804010,없음,서기,정면,없음,금발,단색,청색,없음
804011,없음,엎드리기,후면,엉덩이,금발,단색,청색,없음
805010,없음,서기,정면,없음,금발,단색,금색,없음
805011,없음,서기,정면,없음,금발,단색,적색,없음
805012,없음,앉기·무릎꿇기,정면,없음,금발,단색,분홍,없음
805020,없음,서기,정면,없음,보라,단색,적색,없음
805021,없음,서기,정면,다리·발,보라,단색,적색,없음
805030,안대,서기,정면,없음,청발,단색,,"날개, 후광"
805031,선글라스,앉기·무릎꿇기,정면,없음,은발·백발,단색,,없음
805032,안대,엎드리기,정면,엉덩이,은발·백발,단색,,뿔
806010,없음,서기,정면,없음,은발·백발,단색,청색,동물귀
806011,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,청색,없음
806020,없음,기타,정면,없음,보라,그라데이션,적색,"뿔, 날개"
806021,없음,기타,정면,다리·발,보라,단색,적색,없음
807010,안경,서기,정면,없음,은발·백발,단색,은색·회색,없음
807011,없음,앉기·무릎꿇기,정면,없음,흑발,단색,은색·회색,없음
807020,없음,서기,정면,없음,금발,단색,청색,없음
807021,없음,엎드리기,후면,엉덩이,은발·백발,단색,청색,없음
807022,없음,앉기·무릎꿇기,정면,없음,금발,단색,,없음
808010,없음,앉기·무릎꿇기,정면,다리·발,적발,단색,녹색,없음
808011,선글라스,서기,정면,다리·발,적발,단색,녹색,없음
808012,선글라스,눕기,정면,다리·발,분홍,그라데이션,녹색,없음
818010,없음,서기,정면,없음,은발·백발,단색,은색·회색,없음
818011,없음,엎드리기,후면,엉덩이,은발·백발,단색,은색·회색,없음
899010,없음,서기,정면,없음,은발·백발,단색,적색,없음
899011,없음,앉기·무릎꿇기,정면,엉덩이,은발·백발,단색,적색,없음
899012,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,적색,없음
899013,없음,엎드리기,정면,엉덩이,회색,단색,적색,없음
899020,없음,앉기·무릎꿇기,정면,없음,청발,단색,,없음
899021,없음,앉기·무릎꿇기,정면,없음,청발,단색,,없음
899028,없음,서기,정면,없음,은발·백발,그라데이션,은색·회색,없음
899030,없음,서기,정면,없음,금발,단색,청색,"날개, 후광"
899031,없음,기타,후면,없음,금발,단색,청색,없음
899032,없음,눕기,정면,없음,금발,단색,청색,없음
899040,없음,서기,정면,없음,금발,단색,청색,없음
899041,없음,앉기·무릎꿇기,정면,가슴,금발,단색,청색,동물귀
899050,없음,서기,정면,없음,흑발,그라데이션,분홍,없음
901010,없음,기타,정면,없음,갈색,단색,청색,없음
901011,없음,기타,후면,엉덩이,갈색,단색,청색,없음
901012,없음,서기,정면,없음,갈색,단색,청색,없음
901013,없음,서기,정면,없음,갈색,단색,청색,없음
901019,없음,서기,정면,없음,갈색,단색,청색,없음
901020,없음,서기,정면,없음,분홍,단색,금색,없음
901021,없음,앉기·무릎꿇기,후면,엉덩이,분홍,단색,금색,없음
901030,없음,서기,정면,없음,은발·백발,브릿지,적색,없음
901031,없음,서기,정면,엉덩이,은발·백발,투톤,적색,없음
901032,없음,서기,정면,없음,은발·백발,투톤,,없음
901033,없음,앉기·무릎꿇기,정면,없음,은발·백발,그라데이션,적색,없음
901040,없음,서기,정면,없음,금발,단색,적색,없음
901041,없음,서기,정면,엉덩이,은발·백발,단색,적색,없음
901042,없음,기타,후면,엉덩이,금발,단색,적색,없음
901050,없음,기타,정면,없음,적발,단색,보라,없음
901051,없음,엎드리기,정면,다리·발,적발,단색,보라,없음
901060,없음,서기,정면,없음,흑발,단색,청색,없음
